,alternate_url,area,created_at,description,experience,name,published_at,salary,schedule,specializations,type
490,https://hh.ru/vacancy/33650413,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}",2019-09-18T13:19:16+0300,"Вакансия открыта в дочернем обществе ПАО &quot;Газпром нефть&quot;. Обязанности:   Участие в реализации проекта «Реинжиниринг логистической инфраструктуры ПАО «Газпром нефть»», который затронет инфраструктурные, технические, технологические и ИТ изменения в рамках активов Компании   Разработка проектной документации;   Администрирование реализации дорожной карты проекта;  Подготовка отчетности по проекту в различных разрезах на основе предоставленных членами команды проекта данных;  Подготовка сводных аналитических данных и презентационных материалов для высшего руководства о статусе проекта;  Организация, ведение внутреннего и внешнего документооборота проекта;  Информирование членов команды проекта об изменениях, возникших в плане проекта или документации.   Требования:  Высшее техническое или экономическое образование;  Формирование сводной отчетности, работа с Excel;   Навыки работы с MS Power point на высоком уровне;   Способность работы в режиме многозадачности.     Желательно:  Опыт работы в логистической сфере;  Знания в области управления проектами;   Умение работать в ИС SAP.   Условия:  Работа в стабильной, динамично развивающейся компании; Перспектива профессионального роста; Социальный пакет (ДМС и т.д.). ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Администратор проекта,2019-09-18T13:19:16+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '20.287', 'name': 'Строительство', 'profarea_id': '20', 'profarea_name': 'Строительство, недвижимость'}, {'id': '20.325', 'name': 'Управление проектами', 'profarea_id': '20', 'profarea_name': 'Строительство, недвижимость'}, {'id': '21.275', 'name': 'Складское хозяйство', 'profarea_id': '21', 'profarea_name': 'Транспорт, логистика'}, {'id': '21.136', 'name': 'Логистика', 'profarea_id': '21', 'profarea_name': 'Транспорт, логистика'}, {'id': '18.451', 'name': 'Управление проектами', 'profarea_id': '18', 'profarea_name': 'Производство'}, {'id': '12.326', 'name': 'Управление проектами', 'profarea_id': '12', 'profarea_name': 'Консультирование'}]","{'id': 'open', 'name': 'Открытая'}"
491,https://hh.ru/vacancy/33662225,"{'id': '70', 'name': 'Оренбург', 'url': 'https://api.hh.ru/areas/70'}",2019-09-19T08:16:20+0300,Условия:  Работа в нефтедобывающем дочернем обществе компании ПАО «Газпром нефть» в г. Оренбург; Офис в центре города; Пятидневная рабочая неделя; ДМС; Уровень заработной платы будет обсуждаться с успешным кандидатом по результатам собеседования.  Обязанности:  Производственный контроль деятельности подрядных организаций по направлению электробезопасности; Расследование происшествий; Участие в аудитах; Ведение договорной работы с подрядными организациями; Допретензионная работа.  Требования:  Обязательно! Высшее энергетическое образование; Опыт работы по направлению электробезопасности крупных производственных предприятий не менее 2х лет. ,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Главный специалист по электробезопасности,2019-09-19T08:16:20+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '10.191', 'name': 'Нефть', 'profarea_id': '10', 'profarea_name': 'Добыча сырья'}, {'id': '18.360', 'name': 'Электроэнергетика', 'profarea_id': '18', 'profarea_name': 'Производство'}]","{'id': 'open', 'name': 'Открытая'}"
492,https://hh.ru/vacancy/33354682,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",2019-09-02T11:30:28+0300,"Обязанности:  Очистка временных папок, очистка реестра)   Выгрузка П\Я и онлайн архива; Замена периферии и компонента АРМ; Консультация VIP пользователей по работе с ОС и прикладным ПО; Сбор и предоставление информации по запросам пользователей; Монтаж, демонтаж, переподключение оборудования; Настройка автоответа; Создание онлайн архива; Корректировки данных УЗ и АРМ в AD; Создание П\Я: общие ящики, календари, переговорные.  2. Выполнение нестандартных обращений:  Консультация инициатора о необходимых действиях для решения запроса на обслуживание; Анализ ошибки; Устранение проблем в системе / клиентском ПО; Проверка работоспособности системы / клиентского ПО; Сдача результата работ о выполнении запроса инициатору.  3. Решение стандартных инцидентов:  Настройка и установка ПО; Консультация VIP пользователей по работе с ОС и прикладным ПО; Координация и контроль выполнения заявок на предоставление доступа; Замена периферии и компонента АРМ; Монтаж, демонтаж, переподключение оборудования; Корректировки данных УЗ и АРМ в AD; Проведение оперативного технического обслуживания ПК (при необходимости очистка от пыли, дефрагментация ЖД, очистка временных папок, очистка реестра); Сбор и предоставление информации по запросам пользователей.  4. Выполнение нестандартных инцидентов:  Консультация инициатора о необходимых действиях для решения запроса на обслуживание; Анализ ошибки; Устранение проблем в системе / клиентском ПО; Проверка работоспособности системы / клиентского ПО; Сдача результата работ о выполнении запроса инициатору.  Требования:  MS Office 2010 и выше; ОС Windows 7; MS Windows Server 2012 R2; Active Directory; MS Exchenge; Пакеты Adobe Soft; СУБД (Базовые знания); Базовые знания клиентской части MS SCCM.  Условия:  Работа в стабильной, динамично развивающейся компании; Перспектива профессионального роста, возможность обучения; ДМС, страхование жизни; Годовой бонус по результатам деятельности; Уровень заработной платы обсуждается по итогам собеседования. ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","Ведущий специалист поддержки рабочих мест, Сколково [id13662]",2019-09-02T11:30:28+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '1.211', 'name': 'Поддержка, Helpdesk', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}]","{'id': 'open', 'name': 'Открытая'}"
493,https://hh.ru/vacancy/33694722,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",2019-09-20T14:16:59+0300,"В настоящий момент открыта позиция Скрам-мастера/Scrum-master в одной из Дочерних компаний ПАО &quot;Газпром нефть&quot;. Цели Scrum-мастера:  Максимизация ценности, создаваемой командой для клиента и бизнеса. Создание эффективных процессов работы команды  Ответственность:  В составе команды отвечает за достижение продуктовых и бизнес-метрик Отвечает за регулярное измерение и динамику показателей эффективности закрепленных команд и их прозрачность для бизнеса и других Agile-команд  Обязанности:  Организация и фасилитация скрам-митингов Обеспечение прозрачности процесса для команд и заинтересованных лиц Регулярное проведение оценки зрелости закрепленных команд, используя принятые в Компании методики Анализ командных процессов и предложения по улучшению. Выявление и устранение препятствия, возникающие в процессе работы команд (организационных, технических, ресурсных) самостоятельно либо участвуя в команде Agile-трансформации Помощь командам в расстановке продуктовых приоритетов Разрешение трудностей и сложных ситуаций Помощь команде в самоорганизации и достижении высоких результатов  Требования:  Высшее образование Опыт работы Scrum/Kanban- мастером от 1 года Наличие сертификата о прохождении базового тренинга по Agile, PSMI ( либо аналогичные) Отличные коммуникационные навыки и умение фасилитировать команды, проводить обучающие воркшопы Опыт разрешения сложных ситуаций Опыт участия в конференциях в роли спикера, опыт написание статей по тематике, ведение блогов ( желательно)  С нами ты будешь:  работать в сплочённом коллективе, где коллеги становятся настоящими друзьями развиваться и развивать, мы готовы к обмену опытом понимать и влиять на корпоративный системный ландшафт.  Мы предлагаем:  работу в стабильной, динамично развивающейся компании перспективу профессионального роста, возможность обучения ДМС, страхование жизни уровень заработной платы обсуждаем по итогам собеседования. ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Скрам-мастер/Scrum-master [id12290],2019-09-20T14:16:59+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '1.221', 'name': 'Программирование, Разработка', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}, {'id': '1.327', 'name': 'Управление проектами', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}, {'id': '1.25', 'name': 'Аналитик', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}]","{'id': 'open', 'name': 'Открытая'}"
494,https://hh.ru/vacancy/32086703,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}",2019-09-18T08:27:48+0300,"Обязанности: Обеспечивать координацию работ всех сервисных компаний на территории закрепленной кустовой площадки цеха ДНГ с целью безопасного и оптимального производства одновременных работ (Бурение, КРС, строительство). На территории закрепленной кустовой площадки цеха ДНГ:  обеспечивать оптимальную организацию и безопасное производство работ, эксплуатацию машин, оборудования, механизмов, контрольно-измерительных приборов, приспособлений, инструмента и средств защиты и содержание рабочих мест в надлежащем состоянии всеми сервисными компаниями; контролировать выполнение согласованных краткосрочных планов работ всеми сервисными компаниями; определять возможность проведения незапланированных работ, которые не вошли в краткосрочный план и предлагать меры по снижению уровня риска и предотвращению конфликта интересов участников одновременных работ; ежедневно проводить совещания по одновременным работам с руководителями всех подрядных организаций и представителями различных отделов, задействованных в производстве одновременных работ; совместно со всеми участниками одновременных работ производить оценку рисков и контролирует соблюдение установленных требований при проведении одновременных работ; привлекать специалистов компании и подрядных организаций к работе по созданию и обеспечению безопасных условий труда; координировать взаимодействие всех управлений Общества и подрядных организаций, вовлеченных в одновременные работы с целью планомерного поддержания рабочего процесса; контролировать обеспечение и поддержание постоянного взаимодействия с руководителями всех подрядных организаций и представителей различных управлений Общества, задействованных в производстве одновременных работ на территории закрепленной кустовой площадки цеха ДНГ; проводить осмотр документации на подконтрольном объекте предусмотренной для работы подрядных организаций и представителей различных управлений Общества, задействованных в производстве одновременных работ; обеспечивать соблюдение требований нормативной документации Общества и нормативно-законодательных документов РФ в области ОТ, ПБ и природоохранного законодательства; приостанавливать работу в случае, если появляются недопустимые отклонения от плана работ и мер безопасности; принимать участие в работе комиссии по приемке завершенных строительством и ремонтом объектов и участвует в работе комиссий по ПНР; не допускать присутствие на территории кустовой площадки какой-либо автотранспортной и прочей техники, кроме задействованных в производстве работ; устанавливать порядок передвижения и стоянки всех видов транспортных средств на кустовой площадке, расположение пешеходных путей и переходов на основании схемы; проводить проверки на предмет соблюдения требований «Правил безопасности в нефтяной и газовой промышленности»; контролировать принятие мер по устранению выявленных при проверках недостатков и нарушений. По результатам проверки принимать меры воздействия к непосредственным исполнителям работ, допускающим нарушения требований безопасности вплоть до приостановки производства работ; определять меры по обеспечению безопасности объекта, которые должны быть выполнены до начала работы; проверять выполнение всех требований по подготовке места выполнения работ, а также предъявляемых к состоянию действующего оборудования и организационно-технических мер безопасности, указанных до начала производства работ на подконтрольном объекте; производить допуски к работе по действующим нарядам-допускам. Не допускать к работе лиц, не прошедших инструктаж и проверку знаний требований безопасности; выдавать наряд-допуск на выполнение работ повышенной опасности, а также разрешение на проведение остальных работ.    Требования:  Высшее техническое образование. Опыт работы по данному направлению деятельности в нефтегазовой отрасли от 6 лет.    Условия:  Работа на месторождении нефтедобывающего дочернего общества компании ПАО «Газпром нефть» в ЯНАО. График работы вахтовый 30х30. Бессрочный трудовой договор. Полный социальный пакет. ","{'id': 'moreThan6', 'name': 'Более 6 лет'}",Cуперинтендант по безопасному проведению одновременных работ / SIMOPS Superintendent [id14276],2019-09-18T08:27:48+0300,,"{'id': 'flyInFlyOut', 'name': 'Вахтовый метод'}","[{'id': '10.191', 'name': 'Нефть', 'profarea_id': '10', 'profarea_name': 'Добыча сырья'}, {'id': '10.80', 'name': 'Инженер', 'profarea_id': '10', 'profarea_name': 'Добыча сырья'}]","{'id': 'open', 'name': 'Открытая'}"
495,https://hh.ru/vacancy/32547375,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",2019-09-11T09:03:40+0300,"Обязанности:  Разработка и контроль за внедрением общей стратегии и политик Компании в области промышленной безопасности. Организация и проведение проверок состояния промышленной безопасности на опасных производственных объектах (ОПО). Организация проведения идентификации ОПО, постановку на учет, регистрацию в гос. реестре ОПО, лицензирование деятельности по эксплуатации ОПО. Расследование возможных происшествий на ОПО, подготовка отчетов, выработка корректирующих мер и контроль за их выполнением. Подготовка проектов внутренних нормативных документов по промышленной безопасности. Контроль и ответственность за выполнение предписаний органов государственного контроля и надзора за соблюдением требований, действующих нормативных правовых актов, правил и инструкций в области промышленной безопасности. Оказание методической помощи в области обеспечения промышленной безопасности смежным направлениям и сотрудникам в Регионах. Руководство группой ведущих специалистов по промышленной безопасности.  Требования:  Высшее техническое (или профильное) образование. Профильный опыт работы от пяти лет. Аттестация в ТАК Ростехнадзора (за последние 3 года) Опытный пользователь: Microsoft Office, электронных баз данных. Знание современного законодательства в области промышленной безопасности, опыт взаимодействия с государственными контролирующими органами. Опыт работы в крупных вертикально-интегрированных Компаниях с развитой филиальной сетью (РФ).  Условия:  Работа в стабильной, динамично развивающейся компании; Перспектива профессионального роста, возможность обучения; ДМС, страхование жизни; Годовой бонус по результатам деятельности; Уровень оплаты труда обсуждается по итогам собеседования. Срочный трудовой договор на время отсутствия основного работника. ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Руководитель направления по промышленной безопасности [id15779],2019-09-11T09:03:40+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '8.575', 'name': 'Пожарная безопасность', 'profarea_id': '8', 'profarea_name': 'Безопасность'}]","{'id': 'open', 'name': 'Открытая'}"
496,https://hh.ru/vacancy/33079449,"{'id': '68', 'name': 'Омск', 'url': 'https://api.hh.ru/areas/68'}",2019-08-30T14:50:37+0300,"Обязанности: Организация работы по комплектации объекта капитального строительства &quot;Доведение до норм общезаводской факельной системы&quot; Формирование сводной таблицы потребности в ТМЦ по проекту на основании проектно-сметной документации Анализ складских запасов ТМЦ Организации, подбор аналогов для применения в проекте Формирование заявок на закупку ТМЦ в системе SAP Контроль графика поставок ТМЦ как Заказчика, так и Подрядчика Приемка поступающих от поставщиков товарно-материальных ценностей в составе комиссии Контроль стоимости ТМЦ поставки Подрядчика, отсутствующих в территориальных сборниках сметных цен Контроль сроков вовлечения ТМЦ Подрядчиком в проект в соответствии с графиком производства работ Организация совещаний со службами МТО ОНПЗ, МТО Порядчика   Требования: Высшее техническое образование Стаж работы на аналогичных должностях от 3-х лет Знание номенклатуры ТМЦ, используемых при строительстве в нефтегазовой отрасли (технологическое, насосно-компрессорное, емкостное, электротехническое и др. оборудование, КИПиА, трубная, кабельно-проводниковая продукция, ЗРА, детали трубопроводов и т.п.) Умение работать с проектно-сметной документацией (заказные спейцификации, опросные листы, локально-сметные расчеты) Умение планировать потребность в ТМЦ на основании нормативных сроков поставки и графика производства работ Умение анализировать большой объем информации, выполнять аналитическую работу, готовить презентационные и отчетные материалы по профилю своей деятельности Навыки работы с программами SAP/R3, SAP/ERP. Опытный пользователь Microsoft Office     Условия: Работа в крупной стабильной Компании Оформление согласно ТК РФ в штат компании АО «Газпромнефть ОНПЗ» Работа на территории АО &quot;Газпромнефть ОНПЗ&quot; (организована развозка от офиса) Финансовые условия обсуждаются на собеседовании.","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}",Руководитель группы по комплектации [id12610],2019-08-30T14:50:37+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '26.437', 'name': 'Управление закупками', 'profarea_id': '26', 'profarea_name': 'Закупки'}, {'id': '26.439', 'name': 'Строительные материалы', 'profarea_id': '26', 'profarea_name': 'Закупки'}, {'id': '26.473', 'name': 'Станки, Тяжелое оборудование', 'profarea_id': '26', 'profarea_name': 'Закупки'}, {'id': '21.74', 'name': 'Закупки, Снабжение', 'profarea_id': '21', 'profarea_name': 'Транспорт, логистика'}]","{'id': 'open', 'name': 'Открытая'}"
497,https://hh.ru/vacancy/32840140,"{'id': '2044', 'name': 'Наро-Фоминск', 'url': 'https://api.hh.ru/areas/2044'}",2019-09-02T11:21:56+0300,"Должностные обязанности:    Организация работы и контроль по обеспечению эффективной и бесперебойной деятельности АЗС; Соблюдение требований по эксплуатации АЗС для обеспечения постоянно возрастающего числа клиентов АЗС; Выполнение планов реализации нефтепродуктов и сопутствующих товаров; Обеспечение соблюдения корпоративных стандартов на АЗС; Управление персоналом от 15 человек; Ведение отчетной документации.  Требования:  Опыт работы в розничной торговле, преимущественно управляющим/заведующим магазина; Знание порядка приемки товаров и оформления товарно-сопроводительной документации, порядка составления сменных и месячных отчетов; Опыт работы в сфере приема, хранения нефтепродуктов (желательно); Знание компьютера: 1C, Excel (уверенный пользователь); Развитые административные и управленческие навыки.  Мы предлагаем:  Работа на территории вверенной АЗС; График работы: пятидневная рабочая неделя с 9.00 до 18.00; Заработная плата - оклад + премии; Оформление в соответствии с ТК РФ; Дополнительное медицинское страхование.  Узнать более подробную информацию о вакансиях и записаться на собеседование можно по телефону. Звонок по РФ бесплатный.  ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Управляющий АЗС (г. Киевское шоссе),2019-09-02T11:21:56+0300,"{'from': 50000, 'to': 60000, 'currency': 'RUR', 'gross': False}","{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '17.59', 'name': 'ГСМ, нефть, бензин', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '6.319', 'name': 'Управление персоналом', 'profarea_id': '6', 'profarea_name': 'Управление персоналом, тренинги'}, {'id': '9.22', 'name': 'Администрирование', 'profarea_id': '9', 'profarea_name': 'Высший менеджмент'}]","{'id': 'open', 'name': 'Открытая'}"
498,https://hh.ru/vacancy/29657569,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",2019-09-26T09:24:14+0300,"Приглашаем на работу операторов заправочных станций Мы предлагаем: 1. Стабильную работу:  сменный график (день-ночь, 2 выходных); официальное оформление;  2. «Белую» заработную плату:  выплату вознаграждения 2 раза в месяц; ежемесячное и годовое премирование; дополнительный доход за победу в мотивационных конкурсах;  3. Расширенный социальный пакет:  добровольное медицинское страхование; страхование от несчастных случаев и болезней; компенсацию путевок в детские оздоровительные лагеря; материальную помощь многодетным семьям, одиноким матерям (отцам), семьям воспитывающих детей-инвалидов; подарки и/или билеты на зрелищные мероприятия детям сотрудников на Новый год;  4. Участие в спортивных мероприятиях.   Скучать не придется! Вы будете:  принимать оплату на кассе (наличный расчет, расчет по картам); готовить кофе и продукцию кафе (выпечка, хот-доги и другое); раскладывать товары на полках магазина, следить за сроками годности продукции; принимать бензовозы с топливом и проверять его качество и количество; вести учет нефтепродуктов и товаров на АЗС (отчетность); поддерживать чистоту на территории и в помещениях АЗС.  Что-то не умеете? Не беспокойтесь – мы проводим бесплатное обучение профессии. Во время обучения выплачивается стипендия. От вас мы ждем внимательности, аккуратности и ответственности. А еще хорошего настроения на работе – ведь для наших клиентов вы будете лицом компании. Именно поэтому нам важна ваша грамотная речь, навыки работы с персональным компьютером и желание работать с людьми.   Узнать более подробную информацию о вакансиях и записаться на собеседование можно по телефону. Звонок по РФ бесплатный.   Служба подбора персонала Сеть АЗС «Газпромнефть»","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}",Оператор-кассир АЗС (г. Сестрорецк),2019-09-26T09:24:14+0300,"{'from': 30000, 'to': 35000, 'currency': 'RUR', 'gross': False}","{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '17.59', 'name': 'ГСМ, нефть, бензин', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.256', 'name': 'Розничная торговля', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.242', 'name': 'Прямые продажи', 'profarea_id': '17', 'profarea_name': 'Продажи'}, {'id': '17.231', 'name': 'Продукты питания', 'profarea_id': '17', 'profarea_name': 'Продажи'}]","{'id': 'open', 'name': 'Открытая'}"
499,https://hh.ru/vacancy/31258542,"{'id': '54', 'name': 'Красноярск', 'url': 'https://api.hh.ru/areas/54'}",2019-09-25T06:23:08+0300,"Приглашаем на работу операторов заправочных станций   Мы предлагаем: 1. Стабильную работу:  сменный график (дневные и ночные смены); официальное оформление;  2. «Белую» заработную плату:  выплату вознаграждения 2 раза в месяц; ежемесячное и годовое премирование; дополнительный доход за победу в мотивационных конкурсах;  3. Расширенный социальный пакет:  добровольное медицинское страхование; страхование от несчастных случаев и болезней; компенсация путевок в детские оздоровительные лагеря; материальная помощь многодетным семьям, одиноким матерям (отцам), семьям воспитывающих детей-инвалидов; подарки и/или билеты на зрелищные мероприятия детям сотрудников на Новый год;  4. Участие в спортивных мероприятиях.   Скучать не придется!   Вы будете:  принимать оплату на кассе (наличный расчет, расчет по картам); готовить кофе и продукцию кафе (выпечка, хот-доги и другое); раскладывать товары на полках магазина, следить за сроками годности продукции; принимать бензовозы с топливом и проверять его качество и количество; вести учет нефтепродуктов и товаров на АЗС (отчетность); поддерживать чистоту на территории и в помещениях АЗС.    Что-то не умеете? Не беспокойтесь – мы проводим бесплатное обучение профессии.   От вас мы ждем внимательности, аккуратности и ответственности. А еще хорошего настроения на работе – ведь для наших клиентов вы будете лицом компании. Именно поэтому нам важна ваша грамотная речь, навыки работы с персональным компьютером и желание работать с людьми.   Узнать более подробную информацию о вакансиях и записаться на собеседование можно по телефону. Звонок по РФ бесплатный.   Служба подбора персонала Сеть АЗС «Газпромнефть»","{'id': 'noExperience', 'name': 'Нет опыта'}","Оператор-кассир АЗС (г. Красноярск, мкрн Покровский)",2019-09-25T06:23:08+0300,"{'from': 22000, 'to': 30000, 'currency': 'RUR', 'gross': False}","{'id': 'shift', 'name': 'Сменный график'}","[{'id': '17.520', 'name': 'Продавец в магазине', 'profarea_id': '17', 'profarea_name': 'Продажи'}]","{'id': 'open', 'name': 'Открытая'}"
500,https://hh.ru/vacancy/32514645,"{'id': '68', 'name': 'Омск', 'url': 'https://api.hh.ru/areas/68'}",2019-09-26T18:07:54+0300,"Обязанности:  Доставка нефтепродуктов от нефтебаз до АЗС; Обеспечение сохранности количественных и качественных показателей перевозимых нефтепродуктов; Соблюдение правил дорожного движения.  Требования:  Наличие водительского удостоверения категории С, Е (прицеп, полуприцеп); непрерывный водительский стаж управления транспортным средством категории С, Е (прицеп / полуприцеп), стаж от 3 лет; действующий ДОПОГ(дорожная перевозка опасных грузов); наличие карты СКЗИ; знание ПДД и основ безопасности движения.  Условия:  Официальное трудоустройство согласно ТК РФ; Возможность получить ДОПОГ за счет компании; График работы сменный: 2/2; Выплата вознаграждения 2 раза в месяц; Годовое премирование; Расширенный социальный пакет; Добровольное медицинское страхование, страхование жизни; Денежные призы при победах в корпоративных конкурсах. ","{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","Водитель С,Е (бензовоз)",2019-09-26T18:07:54+0300,"{'from': None, 'to': 40000, 'currency': 'RUR', 'gross': False}","{'id': 'shift', 'name': 'Сменный график'}","[{'id': '21.17', 'name': 'Автоперевозки', 'profarea_id': '21', 'profarea_name': 'Транспорт, логистика'}]","{'id': 'open', 'name': 'Открытая'}"
501,https://hh.ru/vacancy/33582885,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",2019-09-13T16:21:25+0300,"Обязанности:  Непосредственное участие в проекте разработки и внедрения системы автоматизации бизнес-процессов капитального строительства в качестве бизнес-аналитика строительства на всех этапах жизненного цикла проекта Превращение потребности в понятные требования для разработки, плотное взаимодействие с разработчиками Анализ текущего состояния бизнес-процессов и подготовка предложений по оптимизации/автоматизации существующих бизнес-процессов за счет внедрения, либо изменения существующих средств автоматизации Подготовка материалов и проведение презентаций по предложениям оптимизации для владельцев бизнес-процессов Наглядное представление данных о статусе своих задач и проектов Предложение своих идей решения, изучение и анализ новых продуктов и технологий  Требования:  Высшее техническое/экономическое/информационное образование Опыт решения задач анализа в области бизнес-процессов от 2 лет (желательно в строительной сфере) Опыт самостоятельного выполнения этапа бизнес-анализа, выявления и моделирования бизнес-процессов, понимание принципов документирования бизнес-процессов и знание стандартов и лучших практик в документировании процессов и задач Знание инструментов: MS Office, MS Visio, ARIS, опыт работы с cистемами BPM, желательно участие во внедрении систем автоматизации бизнес-процессов Знание SQL на достаточном уровне для построения простых запросов Системное мышление‚ умение получать информацию‚ структурировать и четко излагать Cтрессоустойчивость, аналитический склад ума, готовность участвовать в решении сложных и нестандартных задач, высокий уровень самостоятельности  Условия:  работа в стабильной, динамично развивающейся компании перспектива профессионального роста расширенный социальный пакет (ДМС, страхование жизни) бонус по результатам деятельности уровень оплаты труда обсуждается по итогам собеседования ","{'id': 'between3And6', 'name': 'От 3 до 6 лет'}",Главный специалист по автоматизации процессов КС,2019-09-13T16:21:25+0300,,"{'id': 'fullDay', 'name': 'Полный день'}","[{'id': '1.25', 'name': 'Аналитик', 'profarea_id': '1', 'profarea_name': 'Информационные технологии, интернет, телеком'}]","{'id': 'open', 'name': 'Открытая'}"
